Z	charge	l	mult	delta	grade	source	B	witness	bound
83	74	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	74	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	0	2	0.09998	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	75	1	2	0.06451	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	75	2	2	0.08233	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	3	2	0.08233	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	0	4	0.09998	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	75	1	4	0.06451	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	75	2	4	0.08233	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	3	4	0.08233	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	75	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	75	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	0	3	0.09405	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	76	1	3	0.06025	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	76	2	3	0.07568	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	3	3	0.07568	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	4	3	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	0	5	0.09405	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	76	1	5	0.06025	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	76	2	5	0.07568	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	3	5	0.07568	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	4	5	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	76	5	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	6	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	76	7	5	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	0	2	0.08789	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	77	1	2	0.05583	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	77	2	2	0.0687	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	3	2	0.0687	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	4	2	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	0	4	0.08789	computed	the channel equation	2	unwitnessed	open-shell core, 3 parents
83	77	1	4	0.05583	computed	the channel equation	1	unwitnessed	open-shell core, 3 parents
83	77	2	4	0.0687	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	3	4	0.0687	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	4	4	0.0	computed	the channel equation	0	unwitnessed	open-shell core, 3 parents
83	77	5	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	6	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	77	7	4	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	0	1	0.08141	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	1	1	0.05122	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	2	1	0.06128	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	3	1	0.06128	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	0	3	0.08141	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	1	3	0.05122	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	2	3	0.06128	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	3	3	0.06128	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	78	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	78	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	79	0	2	0.07451	computed	the channel equation	2	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	79	1	2	0.05323	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	79	2	2	0.05323	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	79	3	2	0.05323	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	79	4	2	0.0	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	79	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	79	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	79	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	0	1	0.06701	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	1	1	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	2	1	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	3	1	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	0	3	0.06701	computed	the channel equation	2	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	1	3	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	2	3	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	3	3	0.04426	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	80	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	80	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	81	0	2	0.03532	computed	the channel equation	1	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	81	1	2	0.0338	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	81	2	2	0.0338	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	81	3	2	0.0338	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	81	4	2	0.0	computed	the channel equation	0	unwitnessed	no analysis located at this charge (NOT a bound on existence)
83	81	5	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	81	6	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	81	7	2	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	0	1	0.02863	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	1	1	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	2	1	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	3	1	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	4	1	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	5	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	6	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	7	1	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	0	3	0.02863	computed	the channel equation	1	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	1	3	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	2	3	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	3	3	0.02055	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	4	3	0.0	computed	the channel equation	0	unwitnessed	not keyable: no single 2S+1 (hole+electron or multi-valence)
83	82	5	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	6	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	82	7	3	0.0	computed	the channel equation	0	unwitnessed	series unresolved above ng in any published analysis
83	83	0	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	1	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	2	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	3	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	4	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	5	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	6	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
83	83	7	2	0.0	exact	one electron, delta = 0 by symmetry	0	unwitnessed	derived by symmetry; no measurement required
