# 3,611 COREPRESENTATIONS over the 870 isolated high-symmetry k-stars of
# the 162 space groups that seat any -- the physically irreducible phonon
# levels once TIME REVERSAL is admitted.  COMPUTED end to end; no
# representation, corepresentation or k-point table is read.
#
# SPINLESS (T^2 = +1) and NONMAGNETIC.  W is the NORMALISED indicator of
# Bilbao's Representations DSG (Elcoro et al. 2017, eq. 13), divided by
# |G_k|; it is NOT Bradley & Cracknell eq. (7.3.48) or MTQC's J_sigma.
#
# WHAT IS CHECKED, AND WHAT IS NOT.  Verified by corep_derive.py --selftest:
#   the SIGNED sum rule, whose right-hand side touches no character table
#     -- holds on all 828 stars with an antiunitary coset;
#   the case-(c) pairing, fixed-point-free on all 828;
#   21 stars measured out of an actual DYNAMICAL MATRIX, with a complex
#     Hermitian control that breaks only time reversal -- 0 mismatches;
#   the published rows of sg 19, 76, 144, 227 and 230.
# Agreement with captures/PHONON-KGROUND.tsv over the 7 non-Gamma TRIMs of
# all 230 space groups (230 of 230) is measured by a separate script and is
# NOT re-run by this file's selftest.  Neither is the set-wise identity of
# the stars with kpoint_derive's grid-free enumeration (230 of 230).
sg	system	k	k2	little_order	star	factor_order	small_dim	n_small	case	corep_dim	doubling
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
136	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,0/1	-	16	1	2	1	2	c	2	at-k
136	tetragonal	1/2,1/2,0/1	-	16	1	2	1	2	c	2	at-k
136	tetragonal	1/2,1/2,0/1	-	16	1	2	1	2	c	2	at-k
136	tetragonal	1/2,1/2,0/1	-	16	1	2	1	2	c	2	at-k
136	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
136	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
136	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
136	tetragonal	0/1,1/2,1/2	-	8	2	2	2	1	a	2	none
136	tetragonal	0/1,1/2,1/2	-	8	2	2	2	1	a	2	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
137	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,1/2	-	16	1	2	2	2	c	4	at-k
137	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
137	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
137	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
137	tetragonal	0/1,1/2,1/2	-	8	2	2	2	1	a	2	none
137	tetragonal	0/1,1/2,1/2	-	8	2	2	2	1	a	2	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
138	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,0/1	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,1/2	-	16	1	2	2	1	a	2	none
138	tetragonal	1/2,1/2,1/2	-	16	1	2	1	2	c	2	at-k
138	tetragonal	1/2,1/2,1/2	-	16	1	2	1	2	c	2	at-k
138	tetragonal	1/2,1/2,1/2	-	16	1	2	1	2	c	2	at-k
138	tetragonal	1/2,1/2,1/2	-	16	1	2	1	2	c	2	at-k
138	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
138	tetragonal	0/1,1/2,0/1	-	8	2	2	2	1	a	2	none
138	tetragonal	0/1,1/2,1/2	-	8	2	2	2	2	c	4	at-k
139	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,1/4	-	8	2	1	2	1	a	2	none
139	tetragonal	1/2,0/1,1/4	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,1/4	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,1/4	-	8	2	1	1	1	a	1	none
139	tetragonal	1/2,0/1,1/4	-	8	2	1	1	1	a	1	none
139	tetragonal	0/1,1/2,0/1	-	4	4	1	1	1	a	1	none
139	tetragonal	0/1,1/2,0/1	-	4	4	1	1	1	a	1	none
139	tetragonal	0/1,1/2,0/1	-	4	4	1	1	1	a	1	none
139	tetragonal	0/1,1/2,0/1	-	4	4	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	2	1	a	2	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	0/1,0/1,1/2	-	16	1	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,0/1	-	8	2	1	1	1	a	1	none
140	tetragonal	1/2,0/1,1/4	-	8	2	2	2	1	a	2	none
140	tetragonal	1/2,0/1,1/4	-	8	2	2	1	2	c	2	at-k
140	tetragonal	1/2,0/1,1/4	-	8	2	2	1	2	c	2	at-k
140	tetragonal	0/1,1/2,0/1	-	4	4	2	2	1	a	2	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
141	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
141	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
141	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
141	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
141	tetragonal	1/2,0/1,0/1	-	8	2	2	2	1	a	2	none
141	tetragonal	1/2,0/1,0/1	-	8	2	2	2	1	a	2	none
141	tetragonal	1/2,0/1,1/4	-	8	2	4	2	1	a	2	none
141	tetragonal	1/2,0/1,1/4	-	8	2	4	2	1	a	2	none
141	tetragonal	0/1,1/2,0/1	-	4	4	4	1	1	a	1	none
141	tetragonal	0/1,1/2,0/1	-	4	4	4	1	1	a	1	none
141	tetragonal	0/1,1/2,0/1	-	4	4	4	1	1	a	1	none
141	tetragonal	0/1,1/2,0/1	-	4	4	4	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	2	1	a	2	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,0/1	-	16	1	1	1	1	a	1	none
142	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
142	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
142	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
142	tetragonal	0/1,0/1,1/2	-	16	1	2	2	1	a	2	none
142	tetragonal	1/2,0/1,0/1	-	8	2	2	2	1	a	2	none
142	tetragonal	1/2,0/1,0/1	-	8	2	2	2	1	a	2	none
142	tetragonal	1/2,0/1,1/4	-	8	2	4	2	2	c	4	at-k
142	tetragonal	0/1,1/2,0/1	-	4	4	4	2	1	a	2	none
147	trigonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
147	trigonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
147	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
147	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
147	trigonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
147	trigonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
147	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
147	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
147	trigonal	0/1,1/2,0/1	-	2	3	1	1	1	a	1	none
147	trigonal	0/1,1/2,0/1	-	2	3	1	1	1	a	1	none
147	trigonal	0/1,1/2,1/2	-	2	3	1	1	1	a	1	none
147	trigonal	0/1,1/2,1/2	-	2	3	1	1	1	a	1	none
148	trigonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
148	trigonal	0/1,0/1,0/1	-	6	1	1	1	2	c	2	at-k
148	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
148	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
148	trigonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
148	trigonal	0/1,0/1,1/2	-	6	1	1	1	2	c	2	at-k
148	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
148	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
148	trigonal	0/1,1/2,0/1	-	2	3	1	1	1	a	1	none
148	trigonal	0/1,1/2,0/1	-	2	3	1	1	1	a	1	none
148	trigonal	0/1,1/2,1/2	-	2	3	1	1	1	a	1	none
148	trigonal	0/1,1/2,1/2	-	2	3	1	1	1	a	1	none
149	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
149	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
149	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
149	trigonal	0/1,0/1,1/2	-	6	1	1	2	1	a	2	none
149	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
149	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
150	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
150	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
150	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
150	trigonal	0/1,0/1,1/2	-	6	1	1	2	1	a	2	none
150	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
150	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
150	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	2	2	x	2	in-bz
150	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
150	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
150	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	2	2	x	2	in-bz
150	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
150	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	1	1	2	x	1	in-bz
151	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
151	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
151	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
151	trigonal	0/1,0/1,1/2	-	6	1	3	2	1	a	2	none
151	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
151	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
152	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
152	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
152	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
152	trigonal	0/1,0/1,1/2	-	6	1	3	2	1	a	2	none
152	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
152	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
152	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	2	2	x	2	in-bz
152	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
152	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
152	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	2	2	x	2	in-bz
152	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	1	2	x	1	in-bz
152	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	1	2	x	1	in-bz
153	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
153	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
153	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
153	trigonal	0/1,0/1,1/2	-	6	1	3	2	1	a	2	none
153	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
153	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
154	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
154	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
154	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
154	trigonal	0/1,0/1,1/2	-	6	1	3	2	1	a	2	none
154	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
154	trigonal	0/1,0/1,1/2	-	6	1	3	1	1	a	1	none
154	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	2	2	x	2	in-bz
154	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
154	trigonal	1/3,1/3,0/1	2/3,2/3,0/1	6	1	1	1	2	x	1	in-bz
154	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	2	2	x	2	in-bz
154	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	1	2	x	1	in-bz
154	trigonal	1/3,1/3,1/2	2/3,2/3,1/2	6	1	3	1	2	x	1	in-bz
155	trigonal	0/1,0/1,0/1	-	6	1	1	2	1	a	2	none
155	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
155	trigonal	0/1,0/1,0/1	-	6	1	1	1	1	a	1	none
155	trigonal	0/1,0/1,1/2	-	6	1	1	2	1	a	2	none
155	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
155	trigonal	0/1,0/1,1/2	-	6	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
162	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
162	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
163	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
163	trigonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
163	trigonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
163	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
163	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
163	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
163	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
163	trigonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	2	1	a	2	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
164	trigonal	0/1,0/1,1/2	-	12	1	1	1	1	a	1	none
164	trigonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
164	trigonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
164	trigonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
164	trigonal	1/3,1/3,1/2	-	6	2	1	2	1	a	2	none
164	trigonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
164	trigonal	1/3,1/3,1/2	-	6	2	1	1	1	a	1	none
164	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
164	trigonal	0/1,1/2,1/2	-	4	3	1	1	1	a	1	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
165	trigonal	0/1,0/1,0/1	-	12	1	1	1	1	a	1	none
165	trigonal	0/1,0/1,1/2	-	12	1	2	2	2	c	4	at-k
165	trigonal	0/1,0/1,1/2	-	12	1	2	2	1	a	2	none
165	trigonal	1/3,1/3,0/1	-	6	2	1	2	1	a	2	none
165	trigonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
165	trigonal	1/3,1/3,0/1	-	6	2	1	1	1	a	1	none
165	trigonal	1/3,1/3,1/2	-	6	2	2	2	1	b	4	at-k
165	trigonal	1/3,1/3,1/2	-	6	2	2	1	2	c	2	at-k
165	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
165	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
165	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
165	trigonal	0/1,1/2,0/1	-	4	3	1	1	1	a	1	none
165	trigonal	0/1,1/2,1/2	-	4	3	2	2	1	a	2	none
166	trigonal	0/1,0/1,0/1	-	12	1	1	2	1	a	2	none
