id	pass	number	verdict	confidence	volume	already_docketed	reason	register_entry_marker	correction_label	correction_quote	conversation	conversation_title	msg
PO-0040	numeric	0.125	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's R² = 0.125 is the contaminated shell-transfer collapse, while the volume's 0.125 is the Dirac 1s coefficient 1/8.		Shell-transfer breakdown was contamination, not physics	The shell-transfer question is now answered, and the answer is that **there is no discontinuity** — the earlier breakdown was two contaminated series. ... The negative slope and the collapse to R² = 0.125 were entirely K-like and Ca-like, whose configuration switches into the empty 3d as the charge rises ... The pattern I named as the single most important open question was largely an artefact	f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb	Cold fusion exploration	467
PO-0044	numeric	0.958	UNRELATED	MEDIUM	The_Method_1_6___The_Register-2.md		The quote's R² = 0.958 is the degraded count rule across 57 cells, whereas the volume's 0.9583 is the pre-Janet R² of the compendium's defect predictions (and +0.9583 a Zn II defect in the Spectra Compendium).		Precision ceiling is a model problem and three times worse	**The precision ceiling is a model problem, not a data problem, and it is larger than stated.** More off-diagonal series will not close a 17× gap; the functional form is wrong somewhere. The count rule, which looked near-exact on eight carefully chosen outward cells (R² = 0.9996), degrades to R² = 0.958 with six parameters across 57.	f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb	Cold fusion exploration	546
PO-0048	numeric	0.008	UNRELATED	HIGH	The_Method_1_6-2.md		The quote reinterprets a 0.008 Ha correlation-energy gap, while the volume's 0.008 is the mutual departure of neighbouring quantum defects (and a two-series agreement margin in the Register).		The 0.008 Ha gap is orbital relaxation, not two correlation forms	**But that's not what the 0.008 was.** ... On frozen orbitals the integer form is 0.0287 (Y), not hfc2's 0.0202. The 0.0085 is first-order orbital relaxation of E_c^SIC: HF orbitals are stationary for E_HF (so E_HF barely moves — that's what HFC2 saw) but not for E_c, so E_c moves at first order when the orbitals relax. Two evaluations of one function on two argument sets, not two forms.	889ee262-750c-4d4c-9acc-4e7add47b5be	LCP26	13
PO-0048	numeric	0.0287	UNRELATED	HIGH	The_Method_1_6___Spectra_Compendium-2.md		The quote's 0.0287 is the frozen-orbital integer-form energy, while the volume's 0.0287 is the fit spread of Ba II's np ²P° channel.		The 0.008 Ha gap is orbital relaxation, not two correlation forms	**But that's not what the 0.008 was.** ... On frozen orbitals the integer form is 0.0287 (Y), not hfc2's 0.0202. The 0.0085 is first-order orbital relaxation of E_c^SIC: HF orbitals are stationary for E_HF (so E_HF barely moves — that's what HFC2 saw) but not for E_c, so E_c moves at first order when the orbitals relax. Two evaluations of one function on two argument sets, not two forms.	889ee262-750c-4d4c-9acc-4e7add47b5be	LCP26	13
PO-0048	numeric	0.0085	UNRELATED	HIGH	The_Method_1_6___Spectra_Compendium-2.md		The quote's 0.0085 is the first-order orbital-relaxation shift in E_c^SIC, while the volume's 0.0085 is the spread of a Na II nd channel.		The 0.008 Ha gap is orbital relaxation, not two correlation forms	**But that's not what the 0.008 was.** ... On frozen orbitals the integer form is 0.0287 (Y), not hfc2's 0.0202. The 0.0085 is first-order orbital relaxation of E_c^SIC: HF orbitals are stationary for E_HF (so E_HF barely moves — that's what HFC2 saw) but not for E_c, so E_c moves at first order when the orbitals relax. Two evaluations of one function on two argument sets, not two forms.	889ee262-750c-4d4c-9acc-4e7add47b5be	LCP26	13
PO-0049	numeric	0.005	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's +0.005 is an R-minus-benchmark binding difference at r_s 1, while the volume's match is the g-orbital defect −0.0052 (and a 0.0058 median fit residual in the Mathematical Compendium).		F31.2: both R and Z underbind from the same side	"FINDING-RING attributed Sc's overshoot under R to ""RPA overbinding""... R is *never* over: R − bench = +0.005 (r_s 1) to +0.012 (r_s 10), Z − bench = +0.013 to +0.043, both spin states... **Both forms underbind the same exact local object from the same side**... So the s30 statement ""the d-row object is non-local"" is not supported"	731edcd7-68aa-49d2-aa7e-c5b4102cbdd5	LCP29	5
PO-0049	numeric	0.012	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's +0.012 is the R-minus-benchmark difference at r_s 10, whereas the volume's 0.0120 is the spread of Si II's nf ²F° defect.		F31.2: both R and Z underbind from the same side	"FINDING-RING attributed Sc's overshoot under R to ""RPA overbinding""... R is *never* over: R − bench = +0.005 (r_s 1) to +0.012 (r_s 10), Z − bench = +0.013 to +0.043, both spin states... **Both forms underbind the same exact local object from the same side**... So the s30 statement ""the d-row object is non-local"" is not supported"	731edcd7-68aa-49d2-aa7e-c5b4102cbdd5	LCP29	5
PO-0049	numeric	0.013	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 0.013 is the lower end of the Z-minus-bench underbinding range in a jellium/RPA comparison, while the volume's 0.013 is the lower end of silicon's nd quantum-defect range in register 738.		F31.2: both R and Z underbind from the same side	"FINDING-RING attributed Sc's overshoot under R to ""RPA overbinding""... R is *never* over: R − bench = +0.005 (r_s 1) to +0.012 (r_s 10), Z − bench = +0.013 to +0.043, both spin states... **Both forms underbind the same exact local object from the same side**... So the s30 statement ""the d-row object is non-local"" is not supported"	731edcd7-68aa-49d2-aa7e-c5b4102cbdd5	LCP29	5
PO-0049	numeric	0.043	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 0.043 is the upper end of Z-minus-bench underbinding, while the volume's 0.043 is a permutation p-value for a Miedema-form fit (and 0.0437 a B III defect in the Spectra Compendium).		F31.2: both R and Z underbind from the same side	"FINDING-RING attributed Sc's overshoot under R to ""RPA overbinding""... R is *never* over: R − bench = +0.005 (r_s 1) to +0.012 (r_s 10), Z − bench = +0.013 to +0.043, both spin states... **Both forms underbind the same exact local object from the same side**... So the s30 statement ""the d-row object is non-local"" is not supported"	731edcd7-68aa-49d2-aa7e-c5b4102cbdd5	LCP29	5
PO-0051	numeric	1983	UNRELATED	HIGH	The_Method_1_6-2.md		The correction concerns Kitagawara and Barut's 1983 priority on period doubling, while the volume's 1983 is the year of a Brudno entropy-complexity citation (and a high-l polarisability year in the Register).		Kitagawara & Barut 1983 predates Belokolos; R 1450 attribution owed	"**Row 3 — Kitagawara & Barut 1983** (J. Phys. B 16, 3305, ""Period doubling in the n+ℓ filling rule"") predates Belokolos 2017 by 34 years on the period-two structure. R 1450 attributed it to Belokolos; a correction is owed ... **Row 10 — Schwarz 2010** (JCE 87, 444, Fig. 1) ... is the Spectra Compendium's unattributed collapse coordinate; it has an owner."	3421502c-445a-4a4b-98f3-33fb524954de	LCP4	3
PO-0051	numeric	2017	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 2017 is Belokolos's date, while the volume's 2017 is the publication year of Thyssen and Ceulemans's Shattered Symmetry (and a public-domain date in the main volume) — no attribution claim is at issue in either.		Kitagawara & Barut 1983 predates Belokolos; R 1450 attribution owed	"**Row 3 — Kitagawara & Barut 1983** (J. Phys. B 16, 3305, ""Period doubling in the n+ℓ filling rule"") predates Belokolos 2017 by 34 years on the period-two structure. R 1450 attributed it to Belokolos; a correction is owed ... **Row 10 — Schwarz 2010** (JCE 87, 444, Fig. 1) ... is the Spectra Compendium's unattributed collapse coordinate; it has an owner."	3421502c-445a-4a4b-98f3-33fb524954de	LCP4	3
PO-0051	numeric	2010	UNRELATED	HIGH	The_Method_1_6-2.md		The quote's 2010 is the date of Schwarz's JCE paper, while the volume's 2010 is CODATA 2010 (and Saloman 2010 in the Register) — different sources entirely.		Kitagawara & Barut 1983 predates Belokolos; R 1450 attribution owed	"**Row 3 — Kitagawara & Barut 1983** (J. Phys. B 16, 3305, ""Period doubling in the n+ℓ filling rule"") predates Belokolos 2017 by 34 years on the period-two structure. R 1450 attributed it to Belokolos; a correction is owed ... **Row 10 — Schwarz 2010** (JCE 87, 444, Fig. 1) ... is the Spectra Compendium's unattributed collapse coordinate; it has an owner."	3421502c-445a-4a4b-98f3-33fb524954de	LCP4	3
PO-0051	numeric	444	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 444 is a JCE page number, while the volume's 444 is a register entry number about composability and the transition condition.		Kitagawara & Barut 1983 predates Belokolos; R 1450 attribution owed	"**Row 3 — Kitagawara & Barut 1983** (J. Phys. B 16, 3305, ""Period doubling in the n+ℓ filling rule"") predates Belokolos 2017 by 34 years on the period-two structure. R 1450 attributed it to Belokolos; a correction is owed ... **Row 10 — Schwarz 2010** (JCE 87, 444, Fig. 1) ... is the Spectra Compendium's unattributed collapse coordinate; it has an owner."	3421502c-445a-4a4b-98f3-33fb524954de	LCP4	3
PO-0052	numeric	300	UNRELATED	HIGH	The_Method_1_6-2.md		The quote's 300 is an SCF iteration count in a limit-cycle diagnosis, while the volume's 300 is a figure resolution in dpi (and a count of random swaps elsewhere in the same volume).		F46.1 was a limit cycle, not an unbinding channel	At β=0.4 the (Z=54, +6p) SCF is in a **limit cycle** — 300 and 600 iterations give identical energies to six decimals, so it is not slowly drifting, it is orbiting. At β=0.2 it converges in 72 iterations to a total energy **0.19 Ha lower** … **The repaired value falls exactly on the trend:** −0.07617 (52), −0.07922 (53), **−0.08193 (54)**	a91b9c71-6329-4b64-8fae-8b46e407239c	LCP45	3
PO-0052	numeric	600	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 600 is an SCF iteration count, while the volume's 600 is a journal page number in the Dushnik-Miller citation (and 1,600 targeted swaps in the main volume).		F46.1 was a limit cycle, not an unbinding channel	At β=0.4 the (Z=54, +6p) SCF is in a **limit cycle** — 300 and 600 iterations give identical energies to six decimals, so it is not slowly drifting, it is orbiting. At β=0.2 it converges in 72 iterations to a total energy **0.19 Ha lower** … **The repaired value falls exactly on the trend:** −0.07617 (52), −0.07922 (53), **−0.08193 (54)**	a91b9c71-6329-4b64-8fae-8b46e407239c	LCP45	3
PO-0052	numeric	0.19	UNRELATED	HIGH	The_Method_1_6-2.md		The quote's 0.19 Ha is a total-energy difference between beta settings, while the volume's match is inside the percentage 20.19% for a product of constraint satisfaction rates.		F46.1 was a limit cycle, not an unbinding channel	At β=0.4 the (Z=54, +6p) SCF is in a **limit cycle** — 300 and 600 iterations give identical energies to six decimals, so it is not slowly drifting, it is orbiting. At β=0.2 it converges in 72 iterations to a total energy **0.19 Ha lower** … **The repaired value falls exactly on the trend:** −0.07617 (52), −0.07922 (53), **−0.08193 (54)**	a91b9c71-6329-4b64-8fae-8b46e407239c	LCP45	3
PO-0055	numeric	106	UNRELATED	HIGH	The_Method_1_6-2.md		The quote's 106 is the denominator of a 100/106 classification score, while the volume's 106 is E(X) for the 32-column periodic table convention (and a superseded-entry number in the Register).		Under a self-consistent kernel the 100/106 result does not survive	**Result — the 100/106 does not survive.** Class 7/10: Tc, Gd, Cm fail. ... under the self-consistent density the gaps the penalty must bridge grow four- to ten-fold (Gd 0.057 → 0.397 Ha, Cm 0.125 → 0.439) while P grows ~20%. ... Under SCF, rule A drops 96 → 95, while rule B — the charge-1 object — jumps **87 → 97** and overtakes it.	348d8106-2350-450d-b30e-4c9ae3d04fbb	LCP6	7
PO-0055	numeric	0.057	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 0.057 Ha is Gd's pre-SCF penalty gap, while the volume's 0.0570 is Si I's nd quantum defect in register 700.		Under a self-consistent kernel the 100/106 result does not survive	**Result — the 100/106 does not survive.** Class 7/10: Tc, Gd, Cm fail. ... under the self-consistent density the gaps the penalty must bridge grow four- to ten-fold (Gd 0.057 → 0.397 Ha, Cm 0.125 → 0.439) while P grows ~20%. ... Under SCF, rule A drops 96 → 95, while rule B — the charge-1 object — jumps **87 → 97** and overtakes it.	348d8106-2350-450d-b30e-4c9ae3d04fbb	LCP6	7
PO-0055	numeric	0.125	UNRELATED	HIGH	The_Method_1_6___The_Register-2.md		The quote's 0.125 Ha is Cm's pre-SCF penalty gap, while the volume's 0.125 is the Dirac 1s coefficient 1/8 in a fine-structure fit.		Under a self-consistent kernel the 100/106 result does not survive	**Result — the 100/106 does not survive.** Class 7/10: Tc, Gd, Cm fail. ... under the self-consistent density the gaps the penalty must bridge grow four- to ten-fold (Gd 0.057 → 0.397 Ha, Cm 0.125 → 0.439) while P grows ~20%. ... Under SCF, rule A drops 96 → 95, while rule B — the charge-1 object — jumps **87 → 97** and overtakes it.	348d8106-2350-450d-b30e-4c9ae3d04fbb	LCP6	7
PO-0056	numeric	107	UNRELATED	HIGH	The_Method_1_6-2.md		The correction affirms rather than withdraws the 107-step ordering result, and the volume's 107 is a count of blank operator boxes in a figure audit (and a superseded register number).		Th/90 unanswerability claim withdrawn as category error	"**The critical error is mine, and it is a category error.** Th/90 is a **tie-break** failure — an f-channel opening, alongside La/57 and Ac/89. Deliverable 1's *ordering* clause has zero failures across 107 steps, Th included. I used a tie-break result to make a claim about the ordering clause, then escalated it to ""the Challenge as literally posed is unanswerable at Z=90."""	f91d8d18-94d0-4a9a-b6a3-ecdba93009b9	LCP66	13
